5014,5.986,7.243,0,50,4
8114,4.435,5.782,0,41,2
6471,5.273,6.072,0,44,3
4194,12.773,19.586,0,94,4
5880,2.78,3.902,0,40,1
10385,4.569,5.592,0,43,3
5501,6.015,7.526,0,55,3
6673,11.952,15.58,0,109,7
3536,2.842,4.031,0,33,1
2702,6.261,8.563,0,78,3
8088,16.454,18.355,0,89,9
3349,4.384,6.351,0,44,1
4982,9.605,11.393,0,80,6
12032,7.397,10.683,0,96,4
8855,15.625,22.968,0,124,6
8779,12.788,16.933,0,107,6
8168,6.934,9.237,0,61,3
4609,5.102,6.171,0,39,3
11636,5.709,6.931,0,45,3
5741,5.027,7.828,0,51,1
5208,10.487,14.295,0,79,4
13942,18.577,23.505,0,115,7
7856,10.568,11.566,0,74,7
14732,11.134,15.883,0,122,5
4988,37.532,52.166,0,209,9
4477,6.564,8.596,0,61,3
8408,5.008,6.039,0,41,3
1832,3.128,4.48,0,49,1
2859,10.48,18.976,0,142,3
8337,32.142,38.977,0,158,11
2759,3.493,4.469,0,30,2
10401,3.947,5.089,0,43,2
3920,6.522,8.063,0,53,4
2176,6.429,9.682,0,67,3
9020,13.089,16.424,0,94,7
6582,13.08,14.235,0,83,8
3099,5.478,7.408,0,44,2
4947,12.96,14.948,0,81,7
7411,6.023,7.934,0,61,3
9425,8.055,10.33,0,84,5
4358,30.561,39.793,0,172,10
5270,7.291,8.408,0,53,5
5846,15.676,18.708,0,112,9
2645,5.461,6.778,0,41,3
6343,5.351,6.498,0,46,3
3913,5.472,7.213,0,52,3
8371,11.784,13.395,0,121,8
5601,13.267,16.489,0,101,6
6153,5.998,7.147,0,46,4
8370,8.618,12.677,0,103,4
3283,7.402,10.181,0,54,3
2125,3.442,4.82,0,33,1
4001,6.237,7.263,0,63,4
3230,24.369,38.125,0,163,3
3639,2.525,3.642,0,27,1
3675,9.527,12.731,0,71,4
9409,12.767,18.5,0,104,5
2223,3.215,4.252,0,32,1
4875,24.937,29.931,0,127,10
2025,3.029,4.163,0,31,1
2706,29.225,42.333,0,180,8
10141,9.313,10.805,0,73,6
3197,3.73,4.727,0,39,2
6339,11.574,14.529,0,93,6
5749,8.809,9.515,0,64,6
10914,11.289,14.978,0,101,6
7051,7.809,10.801,0,84,4
8145,4.996,5.933,0,47,3
11600,11.288,17.583,0,114,5
4087,5.312,6,0,45,4
2382,16.101,24.144,0,129,6
7781,17.484,25.668,0,127,6
14885,13.511,17.619,0,113,7
6568,5.115,6.083,0,49,3
8991,20.312,34.539,0,175,6
3685,4.938,5.8,0,47,3
7810,13.315,15.163,0,88,8
10335,16.895,20.085,0,116,9
2913,17.307,24.363,0,115,6
3115,13.067,15.417,0,72,7
2392,24.173,33.262,0,128,7
1765,14.724,18.279,0,101,7
3897,7.046,8.226,0,53,4
9022,3.379,4.647,0,35,1
3420,6.563,7.355,0,36,4
5842,16.963,25.938,0,127,5
3497,4.4,5.847,0,34,2
1648,6.911,9.609,0,53,3
1990,2.396,3.465,0,22,0
3087,5.603,8.084,0,54,2
11856,10.218,13.822,0,81,4
5659,11.057,15.552,0,87,5
5524,2.644,3.75,0,42,1
4368,6.661,8.922,0,58,3
3722,4.193,5.331,0,38,2
4363,4.212,5.337,0,43,2
3304,7.835,10.661,0,57,3
6312,10.863,15.426,0,92,5
8801,8.909,10.028,0,56,6
4400,10.327,12.564,0,67,6
3360,2.786,4.014,0,34,1
5488,7.804,9.33,0,51,4
4904,5.187,6.46,0,48,3
13960,7.084,10.348,0,84,3
4802,6.42,7.471,0,46,4
2434,3.432,4.9,0,40,1
4113,5.531,6.828,0,52,3
3979,9.681,12.358,0,65,5
4873,11.883,16.091,0,94,5
4060,6.366,7.985,0,51,3
3364,2.949,3.96,0,27,1
2318,31.327,42.65,0,173,9
4136,41.938,53.745,0,228,12
5667,7.975,10.368,0,66,4
7442,6.334,7.681,0,53,4
6254,5.788,6.671,0,45,4
8352,9.336,11.661,0,75,5
3508,4.2,5.12,0,35,2
11129,8.75,10.702,0,64,5
2204,11.329,16.247,0,79,4
12631,32.359,44.032,0,208,9
2669,7.663,9.627,0,52,4
12240,9.883,13.522,0,86,5
4275,18.181,24.564,0,117,7
3005,9.923,12.905,0,82,5
6268,21.205,24.291,0,106,10
10447,8.681,8.861,0,46,6
7164,6.109,9.437,0,77,3
3437,8.65,11.978,0,89,4
8494,5.334,6.938,0,43,3
5366,10.687,13.066,0,72,5
6796,14.851,22.592,0,135,5
2647,5.376,6.828,0,42,3
9140,8.3,9.82,0,63,5
2172,10.92,15.417,0,75,4
4550,15.598,18.329,0,96,8
8959,18.549,20.014,0,97,10
2154,21.966,36.431,0,166,6
4787,10.751,12.149,0,61,6
2955,19.309,27.71,0,126,6
1700,3.329,4.467,0,29,1
5551,7.987,8.845,0,58,5
3256,3.704,4.806,0,36,2
2814,4.912,6.144,0,39,3
12674,16.696,18.989,0,102,9
1723,14.025,20.952,0,117,5
2398,12.349,17.449,0,92,5
4537,22.048,29.347,0,148,8
4986,5.367,6.315,0,36,3
6248,4.47,5.587,0,37,2
3322,8.259,9.245,0,56,6
2549,8.769,11.944,0,62,4
2589,10.066,13.969,0,70,4
1937,5.693,7.487,0,56,3
2519,5.499,6.808,0,41,3
5745,8.963,10.143,0,52,6
2467,54.781,76.667,0,267,12
4014,4.885,5.999,0,37,3
5560,7.448,8.158,0,53,5
10784,33.52,43.944,0,248,13
2142,4.755,5.616,0,43,3
9304,16.52,22.306,0,117,8
11657,6.221,9.026,0,68,3
11610,8.325,10.485,0,70,5
2885,10.405,13.55,0,75,4
3894,6.356,7.463,0,54,4
4099,9.764,11.698,0,68,5
3008,4.655,5.771,0,39,2
11961,14.151,27.184,0,176,5
4518,7.867,8.694,0,47,5
9734,6.402,7.856,0,51,4
12122,7.287,7.236,0,45,6
2993,3.546,4.649,0,35,1
3690,4.328,5.408,0,41,2
4516,6.056,6.9,0,47,4
4284,3.334,4.513,0,33,1
6635,4.653,6.038,0,40,2
4585,38.653,42.25,0,173,18
3977,7.381,8.83,0,49,4
3931,4.414,5.533,0,40,2
2945,9.201,10.725,0,50,5
2650,4.865,6.168,0,40,3
4463,7.615,9.147,0,55,4
4989,12.112,14.904,0,81,6
3804,3.25,4.209,0,35,1
4061,20.273,25.532,0,118,7
3718,18.31,21.179,0,95,8
9443,5.438,7.764,0,61,3
2390,5.986,8.12,0,62,3
2338,5.182,7.073,0,40,2
5286,3.825,5.292,0,42,1
5211,5.39,7.447,0,47,2
14159,13.55,26.346,0,194,5
8808,4.051,5.577,0,58,2
3612,11.232,13.092,0,74,6
7905,6.376,8.092,0,54,3
4553,3.277,4.364,0,32,1
4001,7.154,9.138,0,48,4
6968,4.201,5.494,0,38,2
5925,4.305,5.403,0,43,2
6767,8.825,17.978,0,127,3
9058,23.251,28.811,0,134,10
3664,4.302,5.498,0,44,2
2259,2.967,4.086,0,39,1
6504,4.028,5.186,0,43,2
5897,12.351,13.105,0,76,8
6745,9.98,15.1,0,103,4
4908,5.804,6.724,0,40,4
7554,10.279,13.235,0,73,5
2052,10.76,15.385,0,82,3
4665,3.639,4.689,0,34,2
11194,24.284,31.9,0,163,9
5568,41.091,48.762,0,207,17
2905,13.082,17.69,0,111,6
3392,7.257,8.147,0,43,5
4101,14.905,18.69,0,95,6
6033,6.389,8.129,0,51,3
4967,5.914,7.542,0,50,3
6277,11.563,13.781,0,77,6
9254,8.457,11.772,0,82,4
1922,19.695,37.155,0,181,5
4690,4.977,6.066,0,36,3
6179,4.592,6.484,0,55,2
7918,4.573,6.069,0,42,2
2740,10.188,16.183,0,91,3
3681,19.205,30.266,0,147,6
8229,4.677,5.872,0,42,3
2985,9.706,13.799,0,69,3
2411,6.735,8.991,0,58,3
6585,7.238,9.347,0,65,4
3743,3.132,4.472,0,41,1
3396,8.355,11.868,0,74,3
2639,3.397,4.469,0,41,1
12286,9.698,12.861,0,91,5
2592,3.948,5.033,0,34,2
5735,5.759,6.284,0,36,4
3921,11.867,11.638,0,68,8
4397,6.967,7.944,0,45,4
8207,8.23,6.54,0,53,7
2637,3.637,4.624,0,37,2
1601,7.076,6.13,0,35,6
1989,8.701,7.87,0,45,7
4202,5.09,5.813,0,38,3
2807,5.248,6.704,0,46,3
5838,6.762,5.321,0,47,6
6678,73.226,87.912,0,350,22
2607,4.967,5.358,0,40,4
1973,4.913,6.318,0,48,3
5433,14.195,13.647,0,88,10
2192,8.322,11.659,0,68,4
4101,8.1,6.127,0,48,8
5479,12.902,9.961,0,67,11
2581,18.032,23.217,0,120,7
7141,16.642,19.663,0,108,10
2510,8.175,7.143,0,66,7
3481,5.178,6.061,0,49,3
5108,6.508,6.966,0,45,5
4920,22.193,25.001,0,116,11
1509,5.28,4.998,0,30,4
14782,9.81,10.828,0,64,6
2842,7.171,5.521,0,37,7
4328,4.078,4.964,0,36,2
1940,10.662,9.618,0,83,8
3731,9.569,9.042,0,63,7
2454,6.424,6.303,0,41,5
2446,7.972,8.804,0,49,5
1898,10.328,9.591,0,53,8
1921,12.638,11.868,0,62,9
3632,6.865,7.922,0,56,4
4029,7.71,8.537,0,60,5
