3415,3.137,4.794,0,37,1
4561,3.707,5.287,0,36,1
10085,7.671,10.069,0,65,4
7183,21.391,25.443,0,109,9
5833,7.172,10.881,0,66,2
3113,2.879,4.16,0,26,1
2683,2.499,3.918,0,35,0
5805,3.106,4.386,0,33,1
4113,2.438,3.773,0,30,0
4246,4.261,6.234,0,43,1
5050,6.533,8.896,0,57,2
3055,2.921,4.463,0,30,0
4652,6.768,9.574,0,60,2
14926,20.629,35.591,0,227,6
2466,6.177,11.214,0,83,1
2862,2.304,3.853,0,45,0
5729,4.529,6.112,0,45,2
3635,4.35,6.28,0,41,1
2087,2.087,3.724,0,34,0
3949,5.672,8.385,0,61,2
5409,5.448,7.376,0,49,2
6917,8.456,10.942,0,64,4
9710,9.667,11.848,0,83,5
4615,2.99,4.373,0,59,1
5096,6.09,8.445,0,48,2
7238,3.584,4.87,0,39,1
3431,4.307,6.161,0,53,1
7613,3.066,4.442,0,33,1
5858,2.638,4.147,0,44,0
3607,3.508,5.225,0,35,1
4647,2.841,4.079,0,41,1
4679,4.072,5.462,0,42,2
2778,2.731,4.339,0,30,0
6478,5.17,7.53,0,53,2
1673,3.726,5.461,0,39,1
3672,2.157,3.124,0,23,0
6771,6.96,7.615,0,43,5
2781,2.343,3.552,0,32,0
11669,6.742,9.53,0,75,3
2633,2.382,3.518,0,26,0
2483,3.584,4.697,0,32,2
4687,5.57,7.204,0,41,3
3678,4.349,5.709,0,39,2
2265,2.728,4.145,0,42,0
2538,2.344,3.8,0,33,0
11853,18.712,21.751,0,122,10
2063,3.66,5.221,0,41,1
8134,3.919,5.167,0,43,2
2556,2.329,3.912,0,38,0
4121,3.905,5.383,0,53,2
4385,3.063,4.573,0,36,0
5647,2.704,3.997,0,34,0
2791,5.772,7.239,0,47,3
5845,6.978,8.198,0,56,4
4564,10.742,12.709,0,72,6
2852,2.556,3.754,0,34,0
1909,2.67,4.001,0,38,0
2612,7.216,11.904,0,83,2
2594,3.362,4.619,0,31,1
5913,2.756,4.173,0,43,0
2424,2.421,4.042,0,43,0
3239,12.51,18.234,0,84,4
3757,4.962,6.594,0,52,2
10604,11.92,21.646,0,131,3
5257,4.956,6.485,0,39,2
6481,9.416,11.938,0,68,4
7551,11.337,13.013,0,77,6
3187,7.406,9.299,0,66,4
11418,8.223,9.494,0,57,5
6031,3.489,5.033,0,41,1
6205,12.425,14.999,0,78,6
4535,16.125,21.955,0,103,5
3364,2.805,4.205,0,34,0
3243,3.137,4.731,0,38,0
5042,4.629,6.141,0,39,2
4997,3.993,5.308,0,37,2
9017,22.732,32.932,0,155,7
2608,2.901,4.27,0,29,0
3422,8.893,12.078,0,61,4
1776,3.188,4.613,0,35,1
9443,12.763,14.727,0,78,7
1701,2.371,3.683,0,26,0
9227,3.482,5.247,0,51,1
4650,4.425,6.291,0,42,1
7308,5.772,7.022,0,45,3
2286,2.776,4.105,0,28,0
2771,7.297,10.898,0,66,2
2615,9.807,15.713,0,113,2
2380,12.38,20.296,0,110,3
2595,2.337,3.703,0,24,0
1811,5.105,7.573,0,48,2
3791,2.731,4.128,0,43,0
4636,13.141,18.701,0,88,4
7401,3.989,5.278,0,42,2
4545,2.512,4.046,0,41,0
6654,2.972,4.383,0,35,0
8985,4.408,5.948,0,55,2
1814,2.598,4.096,0,33,0
6053,8.279,10.529,0,54,4
2457,3.584,5.692,0,35,0
5457,8.314,10.683,0,68,4
4422,11.876,15.644,0,75,5
2534,3.976,5.602,0,37,1
4305,7.286,9.385,0,60,3
4492,8.821,12.448,0,67,3
4267,4.069,5.602,0,36,1
3947,3.362,4.739,0,46,1
4953,4.847,6.617,0,38,2
3445,13.132,20.674,0,111,3
2016,8.438,13.852,0,82,2
8826,9.843,15.558,0,101,3
4147,7.495,9.958,0,68,3
2949,2.728,4.284,0,38,0
3817,2.819,4.267,0,31,0
2493,2.651,4.007,0,33,0
3782,3.489,5.629,0,40,0
3080,2.563,4.325,0,42,0
3450,12.634,12.806,0,65,9
2181,4.073,5.219,0,38,2
6154,4.878,6.481,0,87,2
2543,3.66,4.736,0,36,2
2055,4.117,5.576,0,43,2
5340,6.46,7.851,0,46,4
8905,3.691,4.928,0,43,2
2831,3.418,4.684,0,34,1
3330,6.448,8.191,0,50,3
5945,9.12,10.848,0,57,5
4514,3.629,4.844,0,36,1
4039,4.056,5.292,0,51,2
6267,8.506,10.838,0,80,4
6325,4.844,6.077,0,39,3
5166,4.677,6.32,0,47,2
1938,3.354,4.724,0,27,1
2909,4.242,5.623,0,43,2
4017,4.325,5.557,0,38,2
2379,5.955,9.628,0,62,2
3435,5.728,7.396,0,51,3
5907,2.735,4.115,0,28,0
6239,3.429,4.768,0,54,1
5112,2.544,3.97,0,35,0
2037,3.405,4.906,0,35,1
9073,5.367,6.282,0,49,3
2750,3.118,4.61,0,29,0
2364,3.893,5.67,0,44,1
5056,6.276,7.817,0,56,3
3495,2.67,4.001,0,31,0
5516,5.824,7.099,0,62,3
4056,2.577,3.934,0,31,0
3683,6.903,9.392,0,57,3
2286,3.846,5.513,0,43,1
6452,8.751,10.569,0,67,5
1983,4.109,5.829,0,32,1
6373,10.063,11.726,0,79,6
4106,4.937,6.882,0,47,2
2403,5.104,9.67,0,66,0
3133,3.503,4.944,0,40,1
2420,2.986,4.237,0,32,1
5799,2.544,3.769,0,29,0
3426,2.216,3.502,0,33,0
3707,1.913,3.147,0,32,0
5084,2.893,4.043,0,30,1
5620,3.541,4.897,0,38,1
4534,3.18,4.469,0,34,1
4304,3.481,4.792,0,43,1
2341,1.773,2.941,0,23,0
3811,2.378,3.674,0,27,0
2733,2.777,4.201,0,31,0
1557,2.042,3.236,0,22,0
2938,2.417,3.828,0,38,0
2349,2.173,3.44,0,30,0
5584,4.343,5.816,0,38,2
5326,8.153,11.29,0,90,3
2336,2.263,3.577,0,26,0
2177,2.453,3.897,0,30,0
3164,4.145,5.86,0,47,1
2748,3.502,5.108,0,41,1
2093,2.337,3.547,0,22,0
1998,3.253,4.815,0,36,1
9427,2.911,4.198,0,32,0
5448,2.289,3.702,0,34,0
5561,2.536,3.815,0,31,0
3933,5.831,8.074,0,63,2
2269,2.599,4.068,0,34,0
2320,3.281,5.026,0,37,0
4454,2.937,4.351,0,32,0
9165,8.939,12.96,0,90,3
5710,4.718,5.988,0,39,2
10257,13.934,19.177,0,113,6
2491,4.039,6.27,0,46,1
8198,2.831,4.237,0,46,0
3742,10.837,14.12,0,80,5
4365,2.464,3.772,0,30,0
2482,2.715,4.183,0,40,0
4256,3.282,4.693,0,44,1
