3705,3.196,4.792,0,39,1
4225,6.822,9.536,0,63,2
3092,10.407,14.322,0,78,4
3421,14.494,19.679,0,106,5
4354,2.087,3.215,0,25,0
7319,7.247,8.584,0,47,4
3587,5.341,7.601,0,45,2
2135,5.203,7.386,0,43,2
10260,8.746,10.396,0,69,5
9002,10.463,16.956,0,107,3
6772,5.358,7.536,0,52,2
5643,5.732,7.889,0,53,2
9448,24.191,41.906,0,219,5
3073,2.408,3.636,0,24,0
5437,4.791,6.602,0,51,2
5720,6.423,7.981,0,48,4
7253,8.85,11.691,0,70,4
3042,3.017,4.479,0,32,0
3417,4.293,6.691,0,45,1
2947,5.876,7.924,0,49,2
3418,2.237,3.675,0,31,0
9601,7.462,10.717,0,71,3
3507,3.306,4.605,0,38,1
3189,5.615,7.918,0,43,2
5513,4.033,5.462,0,41,2
7484,6.167,10.001,0,72,1
3699,6.712,8.902,0,50,3
3414,14.783,18.955,0,94,6
7547,3.855,5.175,0,50,2
3599,12.683,17.406,0,95,5
2162,3.426,4.998,0,33,1
11466,17.049,19.321,0,97,9
3790,5.403,6.92,0,54,3
6175,5.554,8.341,0,54,1
3813,5.798,7.515,0,43,2
2963,9.657,14.549,0,79,3
1780,4.123,5.885,0,39,1
1982,1.968,3.588,0,39,0
2407,5.067,7.232,0,46,2
4326,38.379,51.473,0,199,9
2350,2.009,3.436,0,32,0
4371,3.004,4.444,0,44,1
6834,4.46,7.08,0,54,1
3996,8.622,11.746,0,63,3
7002,6.316,8.972,0,73,2
5642,3.957,5.225,0,42,2
3745,5.88,7.716,0,48,3
2525,4.876,7.258,0,52,1
4259,3.662,5.313,0,45,1
3645,2.771,4.298,0,42,0
4563,17.626,23.948,0,122,5
3879,2.451,3.927,0,31,0
7889,2.32,3.84,0,37,0
6533,9.394,11.561,0,60,5
3342,1.966,3.55,0,37,0
2704,3.43,4.675,0,32,1
3709,11.995,15.908,0,94,5
6662,12.118,17.385,0,108,4
4278,3.32,4.766,0,38,1
8705,6.713,8.989,0,56,3
4267,5.712,6.979,0,45,3
3926,3.176,4.723,0,34,0
2424,8.393,12.568,0,73,2
3068,18.946,23.616,0,116,8
3681,4.673,6.098,0,49,2
9686,4.513,7.555,0,60,0
3835,6.889,9.983,0,55,2
2856,4.785,7.7,0,45,1
1855,1.756,2.985,0,26,0
2629,5.986,9.672,0,52,1
3857,4.701,6.894,0,42,1
3029,2.576,4.201,0,35,0
1946,6.409,9.984,0,55,2
2724,3.068,4.986,0,38,0
2254,2.171,3.587,0,31,0
2162,3.708,5.396,0,37,1
2010,5.62,8.945,0,48,1
5869,4.025,5.727,0,42,1
4909,4.872,7.034,0,46,1
3724,4.683,6.471,0,39,2
5176,4.123,5.747,0,38,1
2866,5.699,7.861,0,45,2
2378,5.099,7.503,0,43,1
3807,10.962,16.277,0,86,3
2164,2.88,4.548,0,27,0
6226,5.705,7.877,0,49,2
