3052,2.54,3.593,0,29,1
4917,6.141,7.821,0,47,3
6278,4.165,5.816,0,51,2
2815,3.809,5.199,0,31,2
3269,6.243,9.569,0,65,2
8122,2.431,3.659,0,34,0
2676,2.175,3.51,0,32,0
3195,2.681,4.194,0,49,0
6474,7.78,8.956,0,51,5
5874,7.035,9.361,0,68,3
3109,3.205,4.661,0,39,1
7689,2.479,3.773,0,41,0
3229,5.892,7.853,0,52,3
2670,3.839,5.652,0,58,1
1795,3.748,5.5,0,52,1
3652,3.123,4.576,0,39,1
6221,3.893,5.31,0,42,2
3130,6.017,7.968,0,46,3
3892,2.479,3.883,0,25,0
3044,3.406,4.783,0,38,1
5904,5.158,6.534,0,43,3
3659,2.346,3.522,0,28,0
3893,7.139,10.203,0,69,3
5341,7.769,10.285,0,66,3
7459,19.801,27.127,0,130,6
3429,2.884,4.178,0,42,1
3293,4.532,6.024,0,38,2
3412,2.524,3.887,0,30,0
5839,6.258,8.487,0,50,3
3717,5.319,6.988,0,57,2
3878,22.446,33.957,0,156,5
3614,3.524,4.869,0,42,1
4371,8.292,10.88,0,61,4
2924,2.451,3.845,0,32,0
4263,6.182,7.108,0,40,4
3504,9.134,12.634,0,88,4
6486,5.542,7.659,0,55,2
5730,7,8.569,0,64,4
6393,2.88,4.172,0,41,0
2845,5.702,8.223,0,54,2
3707,4.855,6.711,0,44,2
5616,8.202,10.003,0,76,4
14278,5.778,8.23,0,62,2
4340,6.426,7.884,0,53,4
2964,7.853,10.788,0,63,3
3932,2.898,4.44,0,34,0
7105,19.352,27.816,0,132,6
10697,19.797,20.9,0,109,12
3910,3.566,4.945,0,34,1
3298,2.38,3.789,0,31,0
4049,3.941,5.48,0,38,1
5218,8.778,11.268,0,58,4
2910,10.019,14.925,0,90,3
3061,4.402,5.681,0,36,2
4526,4.669,6.71,0,44,1
2654,2.664,3.985,0,30,0
2808,5.457,6.999,0,42,3
3098,5.648,7.325,0,54,3
2725,9.461,12.33,0,64,4
6859,156.069,194.79,0,758,50
4270,10.59,14.312,0,74,4
5041,43.411,50.716,0,205,21
2908,10.211,12.665,0,64,5
5552,12.348,16.09,0,96,5
6312,16.784,20.866,0,100,6
2444,6.375,8.604,0,55,3
3808,33.154,46.32,0,201,7
2701,5.946,8.168,0,59,2
5891,4.101,6.451,0,45,1
1978,2.114,3.244,0,20,0
2685,8.964,12.395,0,61,3
5380,6.29,7.78,0,47,3
6322,21.891,29.436,0,135,6
3019,5.958,7.889,0,47,3
8976,5.103,8.202,0,59,2
5566,2.466,3.622,0,31,1
2473,2.383,3.631,0,33,0
3878,6.65,10.583,0,68,2
2489,10.38,14.647,0,73,4
3198,13.454,21.459,0,111,4
2155,10.941,18.093,0,89,3
6057,36.63,53.533,0,228,8
5940,9.176,10.734,0,62,5
2611,28.06,39.089,0,192,7
2256,3.945,5.406,0,31,1
4166,8.855,12.267,0,71,3
2243,2.339,3.808,0,36,0
1906,3.006,4.386,0,29,1
2468,6.628,9.552,0,52,2
6369,6.944,9.875,0,58,3
3434,2.528,3.835,0,28,0
5496,8.036,9.884,0,54,4
2396,2.497,3.793,0,29,0
