4836,5.207,7.355,0,48,2
3501,2.607,3.901,0,29,0
3363,4.073,5.561,0,41,2
5085,2.066,3.084,0,25,0
4826,3.508,4.812,0,34,1
3821,4.792,6.642,0,45,2
12234,11.311,15.289,0,98,5
5331,2.479,3.614,0,52,0
3810,3.514,4.757,0,33,1
10937,3.747,5.458,0,48,1
6805,9.229,11.25,0,64,5
5443,26.655,35.308,0,174,10
3931,3.767,4.983,0,37,2
4444,5.982,8.111,0,51,3
5147,9.597,12.221,0,66,4
4707,6.793,9.018,0,59,3
3325,2.966,4.22,0,41,1
6433,5.884,7.381,0,44,3
6939,3.377,4.603,0,43,1
4448,8.249,10.564,0,61,4
6105,30.848,46.39,0,231,10
4988,2.757,4.047,0,41,1
2815,2.713,4.195,0,33,0
2959,3.955,5.609,0,46,1
4459,5.861,7.912,0,44,2
5499,3.944,5.03,0,38,2
3072,6.886,9.168,0,56,3
4331,3.039,4.304,0,38,1
4926,2.785,4.02,0,26,1
6533,2.742,4.037,0,36,0
6727,15.593,19.405,0,106,7
4647,8.019,11.254,0,74,3
3387,2.66,4.078,0,30,0
3436,7.605,9.598,0,57,4
10490,5.611,7.287,0,53,3
12071,6.072,7.294,0,53,4
7045,6.098,8.852,0,61,2
7668,9.267,13.762,0,83,4
6594,3.752,4.987,0,39,2
5695,13.453,17.022,0,91,6
6424,9.858,11.293,0,63,6
3509,3.233,4.333,0,36,1
5682,6.186,8.124,0,53,3
4428,4.943,6.573,0,43,2
4736,9.391,13.334,0,99,3
6008,8.443,10.554,0,65,4
5308,3.096,4.352,0,36,1
6228,6.053,7.605,0,47,3
2801,4.385,6.012,0,51,2
8501,5.849,8.002,0,60,3
4384,78.248,115.593,0,461,11
5084,3.191,4.408,0,36,1
4232,3.603,4.846,0,37,1
6853,5.05,6.448,0,46,3
2704,3.506,4.936,0,43,1
5740,8.163,10.87,0,66,4
3117,4.579,6.382,0,51,2
3939,7.813,9.847,0,55,4
3328,5.652,7.279,0,47,3
6624,3.801,4.943,0,44,2
6531,3.871,5.023,0,37,2
2775,5.767,7.873,0,53,2
3284,8.43,10.697,0,59,4
3376,2.672,3.902,0,32,0
2318,3.412,4.555,0,42,1
5494,4.538,5.676,0,35,2
8443,9.621,11.083,0,64,6
9601,4.739,6.095,0,46,2
2177,2.494,3.859,0,30,0
3486,5.615,6.78,0,51,3
8920,4.09,5.622,0,58,2
3857,6.858,9.232,0,61,3
4759,4.804,5.885,0,35,3
6037,3.006,4.227,0,36,1
4713,2.781,4.158,0,34,0
3447,6.252,7.489,0,48,4
3386,7.522,9.724,0,55,4
3562,6.195,7.716,0,48,4
2945,6.503,8.22,0,49,3
4275,4.765,6.047,0,42,2
10504,5.883,8.083,0,61,3
9886,5.279,7.119,0,54,3
5801,2.419,3.575,0,43,0
2252,2.783,4.642,0,36,0
3593,2.323,3.585,0,43,0
2239,5.155,6.742,0,59,3
5504,4.72,5.895,0,37,3
3579,2.464,3.583,0,27,0
1814,2.468,3.706,0,25,0
2032,7.34,12.07,0,72,2
2588,8.736,12.327,0,70,3
1905,4.457,5.316,0,37,3
10009,5.435,7.735,0,53,2
1971,4.444,6.45,0,39,1
1807,2.451,3.761,0,26,0
1932,2.733,4.017,0,34,1
7099,4.629,7.398,0,54,1
14329,5.944,7.383,0,63,3
3453,3.682,5.136,0,43,1
5781,8.762,9.891,0,54,5
7548,12.802,20.583,0,120,5
8989,6.904,8.312,0,55,4
10081,13.944,22.882,0,140,6
5040,49.171,60.812,0,243,19
8661,6.179,7.637,0,54,3
5244,4.623,5.829,0,41,2
3445,2.384,3.644,0,27,0
3032,3.03,4.406,0,33,1
4782,2.811,4.097,0,39,1
2899,8.193,10.034,0,62,4
5333,2.918,4.371,0,51,0
1934,6.582,12.25,0,82,1
3749,5.622,6.897,0,41,3
1969,2.63,3.938,0,33,0
8388,4.964,7.978,0,60,1
12999,14.262,24.989,0,143,4
2063,10.333,21.198,0,126,3
2442,2.394,3.621,0,25,0
1603,2.8,4.055,0,28,0
5540,5.459,6.779,0,43,3
3670,2.873,4.232,0,37,0
3426,5.755,7.565,0,48,3
7851,3.736,5.285,0,43,1
6125,11.016,13.632,0,83,5
3755,7.401,10.272,0,68,3
3010,3.679,5.32,0,45,1
11546,7.497,9.686,0,69,4
4547,4.406,5.813,0,50,2
5561,4.685,6.798,0,47,2
3244,5.417,7.652,0,43,2
2657,2.72,4.327,0,46,0
1609,2.748,4.069,0,25,0
7191,4.184,5.519,0,57,2
4514,3.055,4.395,0,32,1
2552,4.759,6.464,0,44,2
8776,11.771,15.432,0,105,6
7500,6.274,7.612,0,56,3
5456,7.703,9.678,0,56,4
2183,3.328,4.724,0,40,1
2625,5.436,7.398,0,47,3
7129,55.121,70.443,0,291,15
4862,2.998,4.303,0,37,1
4003,6.201,7.916,0,52,3
2369,5.116,7.254,0,49,2
6687,9.823,14.169,0,92,5
13567,15.488,20.239,0,154,9
2789,5.724,7.815,0,43,2
2821,3.046,4.596,0,40,0
3158,4.159,5.641,0,38,2
1901,4.371,5.671,0,42,2
3149,3.325,4.703,0,45,1
6031,14.039,16.247,0,96,8
3215,12.029,15.202,0,71,5
7600,15.125,22.79,0,125,5
1960,13.066,16.332,0,76,6
2104,2.624,3.945,0,31,0
4216,8.248,10.619,0,68,4
2091,3.849,5.182,0,34,2
5162,5.223,6.427,0,62,3
3250,7.75,9.506,0,75,4
2280,7.027,8.819,0,44,4
3508,11.183,13.84,0,69,5
3035,6.009,7.582,0,46,3
5459,11.535,14.948,0,81,5
3426,4.915,6.108,0,34,3
13694,12.45,13.318,0,79,8
3636,4.8,6.521,0,45,2
4390,7.798,10.824,0,58,3
4183,8.783,11.239,0,56,4
2755,2.226,3.66,0,26,0
2902,7.181,9.105,0,57,4
2531,11.776,12.074,0,55,8
2995,2.736,4.078,0,36,1
1818,2.216,3.466,0,33,0
9453,2.881,4.127,0,36,1
2083,2.775,4.05,0,29,1
2670,3.27,4.949,0,37,1
2746,6.373,9.251,0,53,2
6500,6.013,8.32,0,57,3
2267,4.157,5.308,0,34,2
4290,3.227,4.507,0,43,1
5441,2.291,3.567,0,30,0
3372,5.434,6.796,0,47,3
3033,10.691,16.134,0,87,3
6364,11.352,12.83,0,79,7
3935,5.958,7.362,0,45,3
2181,4.494,5.71,0,33,2
4200,7.113,9.774,0,58,3
6831,4.409,5.69,0,43,2
1854,2.574,3.998,0,28,0
2721,2.627,3.976,0,47,0
4755,2.782,4.075,0,36,1
3890,4.749,6.166,0,41,2
12006,7.311,8.516,0,55,4
