3495,3.597,5.485,0,44,0
6390,15.033,18.93,0,102,7
2870,4.07,6.261,0,39,0
12373,6.412,10.591,0,82,2
2396,6.471,8.294,0,50,3
3568,3.878,5.073,0,35,2
11442,26.691,32.042,0,141,11
3704,3.029,4.015,0,31,1
5248,8.661,10.427,0,59,5
5050,2.325,3.418,0,35,0
5964,5.712,6.997,0,42,3
2982,2.956,4.21,0,31,1
2158,4.966,6.566,0,42,3
3211,5.999,8.078,0,52,3
2426,4.845,6.101,0,34,3
11668,10.647,14.199,0,86,5
6072,5.739,7.363,0,44,3
5119,11.265,14.591,0,82,5
4102,7.108,8.814,0,47,4
5842,2.707,4.024,0,37,0
3030,13.636,20.398,0,111,5
3620,5.35,6.47,0,47,3
3888,10.157,15.162,0,97,4
6547,29.629,37.088,0,174,12
2918,3.387,4.677,0,31,1
4580,2.763,3.986,0,28,1
5875,29.703,41.948,0,204,8
4247,6.546,8.419,0,53,3
2469,13.137,14.869,0,73,7
3153,4.703,6.226,0,43,2
3182,7.538,10.347,0,66,3
4064,9.772,11.91,0,69,5
3626,11.967,18.646,0,113,4
4780,2.526,3.839,0,31,0
2755,3.539,4.836,0,30,1
2450,5.968,8.591,0,52,3
3786,4.275,5.415,0,32,2
10774,37.716,50.642,0,231,13
2622,2.755,4.077,0,35,0
3621,7.004,9.413,0,53,3
2894,4.532,6.492,0,47,2
7074,9.873,12.106,0,79,5
3533,2.763,4.035,0,37,1
4733,3.437,4.949,0,49,1
3027,9.344,14.151,0,85,3
2039,7.289,9.017,0,49,4
6234,4.334,5.602,0,49,2
10164,2.9,4.312,0,49,0
4067,12.282,16.165,0,89,5
5796,9.441,11.415,0,62,5
2006,5.276,6.454,0,40,3
5622,5.227,6.262,0,42,3
6494,8.001,9.661,0,55,4
5828,10.901,16.148,0,89,3
4546,4.693,5.896,0,41,2
2209,3.498,5.122,0,54,1
3639,6.236,8.31,0,66,3
3262,3.802,5.315,0,32,1
4546,17.388,26.432,0,147,6
2559,7.457,10.441,0,61,3
3795,12.782,18.651,0,104,4
4298,3.338,4.66,0,40,1
7329,16.143,22.073,0,126,6
4238,6.142,7.655,0,47,3
2556,3.498,4.812,0,31,1
3426,2.947,4.204,0,34,1
3422,7.492,10.529,0,73,3
6349,6.7,7.995,0,45,4
6805,13.135,17.166,0,99,6
3600,8.471,11.903,0,63,3
6634,6.653,8.743,0,56,4
3381,7.741,10.859,0,66,3
3435,2.593,3.839,0,31,0
4496,8.273,9.298,0,52,5
5831,9.478,12.028,0,66,4
1974,2.834,3.973,0,34,1
2966,5.042,6.897,0,45,2
8736,10.478,13.434,0,84,5
3300,3.183,4.236,0,41,1
5962,11.848,14.326,0,79,6
8857,17.539,20.455,0,119,9
14357,14.291,22.651,0,157,6
8817,3.576,4.844,0,44,2
2774,10.277,15.282,0,80,3
7149,23.461,28.384,0,127,10
4742,9.279,11.402,0,69,5
4097,19.021,27.115,0,145,6
3648,14.395,19.443,0,93,5
5702,14.183,17.515,0,92,7
6213,6.628,7.796,0,55,4
5389,9.68,11.866,0,79,5
6037,9.008,10.379,0,64,5
12539,5.298,7.628,0,49,2
10928,9.516,11.893,0,89,5
4449,2.932,4.065,0,42,1
2199,9.558,11.713,0,61,5
3707,12.047,16.471,0,86,5
4204,3.882,5.154,0,39,2
7357,17.807,21.746,0,118,8
